Dataset,Model,scaled,noise_percentage,AUCROC,AUCPR,Accuracy,MCC,F1 Score,Precision,Recall,Time Train,Time Test
data_ToNIoT.csv,KNN,QuantileTransformer,0,92.22068736244613,97.89870685262869,82.07843673134735,0.5104665273507502,0.8887380699893955,0.9830158581214226,0.8109614491407339,0.05401206016540527,2.656890630722046
data_ToNIoT.csv,LUNAR,QuantileTransformer,0,94.48575378572211,98.70856809471587,89.58731893960098,0.6406359357577441,0.9382245642480745,0.9847685500340367,0.895881715435826,1.7764256000518799,0.23394274711608887
data_ToNIoT.csv,NeuTraLAD,QuantileTransformer,0,83.53246708304789,96.23401098056299,58.93686799672041,0.27765054106911985,0.7030045463530342,0.9719868816616561,0.5506270320483047,49.91943430900574,0.6265208721160889
data_ToNIoT.csv,LOF,QuantileTransformer,0,84.98958280952245,96.49319026596923,52.45968843946434,0.23673798070682184,0.6387706364863461,0.969735182849937,0.47623471125561234,0.03411698341369629,0.16156625747680664
data_ToNIoT.csv,AutoEncoder,QuantileTransformer,0,71.03186554538243,93.15560545011878,28.757857338070515,0.08159700857502304,0.33901743264659273,0.935946797339867,0.2069979873045363,3.912515640258789,0.8015751838684082
data_ToNIoT.csv,CBLOF,QuantileTransformer,0,64.66074131789648,90.55086962612545,17.668761956818805,-0.03251034283236187,0.14925162383507484,0.848314606741573,0.08182381173556279,0.4690721035003662,0.014255046844482422
data_ToNIoT.csv,HBOS,QuantileTransformer,0,82.44037657789865,96.8782853575566,67.00601257174091,0.34003219381265354,0.7745880595621528,0.97554379776602,0.6422820870103731,1.365229606628418,1.0659220218658447
data_ToNIoT.csv,DASVDD,QuantileTransformer,0,59.60014236842006,90.5009093906426,52.82864170538398,0.08788021712738198,0.6588258549120379,0.9109046187482919,0.5160241523455643,11.540854692459106,15.23318099975586
data_ToNIoT.csv,AE1SVM,QuantileTransformer,0,52.247574519026706,88.85540644759335,17.245148947799947,-0.032664778130890054,0.13977272727272727,0.846815834767642,0.07617278216442173,25.109400272369385,1.0574936866760254
data_ToNIoT.csv,DevNet,QuantileTransformer,0,52.05217841345815,88.5358683325676,25.990707843673132,0.06413967781339476,0.29433224755700327,0.9288651315789473,0.17487227124941943,1.9463179111480713,0.23081731796264648
data_ToNIoT.csv,DeepSVDD,QuantileTransformer,0,43.8285389654922,85.86814888247402,15.455042361300903,-0.06636479511976262,0.10501952842470708,0.7995594713656388,0.0562006502554575,5.969141244888306,0.006833076477050781
data_ToNIoT.csv,IForest,QuantileTransformer,0,79.59121708147083,94.29151956296818,30.568461328231756,0.10010909613545013,0.3655094905094905,0.9448030987734022,0.22658306239355938,0.14765691757202148,0.10961198806762695
data_ToNIoT.csv,OCSVM,QuantileTransformer,0,30.26246102171105,83.77876474773336,18.44083082809511,-0.02319342080486545,0.1642512077294686,0.8593406593406593,0.09080352995819786,0.7790834903717041,2.9347293376922607
data_ToNIoT.csv,LODA,QuantileTransformer,0,45.61397935684944,83.89142173664538,12.011478546050833,-0.15765100721592198,0.029247700889491933,0.5574712643678161,0.015017804613717293,0.022706270217895508,0.0668179988861084
data_ToNIoT.csv,MO_GAAL,QuantileTransformer,0,49.308792669297034,87.08456073500858,22.0552063405302,0.03771874427065556,0.22594653277242502,0.9148351648351648,0.12888992104040872,7.526386976242065,0.006718635559082031
data_ToNIoT.csv,SUOD,QuantileTransformer,0,50.909315425804856,87.19517372025676,24.92484285323859,-0.08394735643884185,0.306925696984988,0.8286784741144414,0.18834184858337205,0.18228387832641602,0.35147929191589355
data_ToNIoT.csv,DIF,QuantileTransformer,0,46.43284334373115,88.5167003163932,45.70921016671222,-0.13330622308211565,0.6073334651116822,0.8397103033615742,0.47569283170769466,0.5050618648529053,36.63776206970215
data_ToNIoT.csv,ALAD,QuantileTransformer,0,46.047131534974525,86.47491215768204,16.049467067504782,-0.046565335291020124,0.11508822470291681,0.8262668045501551,0.061851679826598546,4.285452604293823,0.011716365814208984
data_ToNIoT.csv,COPOD,QuantileTransformer,0,22.39722312190028,79.55632579494127,20.319759497130363,-0.19824184984822485,0.24702995867768596,0.7443579766536965,0.14808793930949063,0.010486125946044922,0.10627007484436035
data_ToNIoT.csv,ECOD,QuantileTransformer,0,19.598320182413254,78.75328046475127,20.08062312107133,-0.23845410156756855,0.2530174340634779,0.7227289310470632,0.15335191206069052,0.009517908096313477,0.11114811897277832
data_ToNIoT.csv,VAE,QuantileTransformer,0,57.459278828884116,90.54968838712419,24.569554523093743,0.037617288084857044,0.27387529597474347,0.910761154855643,0.1611704598235021,14.538353204727173,0.9695188999176025
data_ToNIoT.csv,SO_GAAL,QuantileTransformer,0,40.02339643576091,81.95912580742272,11.567368133369774,-0.1824110866086433,0.01850307120649124,0.45353159851301117,0.009444186406564484,1.9012460708618164,0.003300189971923828
data_ToNIoT.csv,KNN,QuantileTransformer,1,91.81864842462016,97.69248800920953,81.03990161246242,0.49791169659617995,0.8814659775319295,0.9833222148098733,0.7987304536305929,0.04072237014770508,2.6993660926818848
data_ToNIoT.csv,LUNAR,QuantileTransformer,1,89.94312157224913,97.91890997724212,71.39928942333971,0.3913241277437593,0.8096407457935425,0.9812610229276896,0.6891159622232543,1.3238451480865479,0.278653621673584
data_ToNIoT.csv,NeuTraLAD,QuantileTransformer,1,71.31992999273106,93.61305355126402,55.9100847226018,0.18995222485829377,0.6804971035302273,0.9440857260612722,0.5319708933271404,51.77764320373535,0.5836548805236816
data_ToNIoT.csv,LOF,QuantileTransformer,1,83.12987391950769,95.9827999382452,44.520360754304455,0.18548295528682238,0.5512820512820513,0.9633062958671301,0.3861278835733086,0.04339241981506348,0.1720733642578125
data_ToNIoT.csv,AutoEncoder,QuantileTransformer,1,66.07234745320217,92.32679696949873,27.029242962558076,0.06808235016552326,0.3119443370699652,0.9297235023041475,0.18741291221551323,3.0522913932800293,0.8812224864959717
data_ToNIoT.csv,CBLOF,QuantileTransformer,1,64.08399060898321,90.24042960512604,17.764416507242416,-0.015197951780736853,0.14771278855686162,0.8662790697674418,0.08074005263972751,0.006803750991821289,0.00955510139465332
data_ToNIoT.csv,HBOS,QuantileTransformer,1,82.08545583758286,96.79171683692107,65.68734626947254,0.33337696994032356,0.7631355532496934,0.9765813616610333,0.6262579346648088,0.005922794342041016,0.01190185546875
data_ToNIoT.csv,DASVDD,QuantileTransformer,1,62.25602353233371,90.59670549209613,51.42115332057939,0.04415237961955423,0.6486459774659024,0.896829734900246,0.5080507818547763,11.539790868759155,14.82296872138977
data_ToNIoT.csv,AE1SVM,QuantileTransformer,1,54.17530673013857,88.8671651150536,15.96064498496857,-0.05602185314241556,0.11498057274427975,0.8153061224489796,0.061851679826598546,24.065208911895752,1.0472137928009033
data_ToNIoT.csv,DevNet,QuantileTransformer,1,52.05407314445682,88.53685833621736,25.95654550423613,0.06477389221315114,0.2935923342676488,0.9294263309946348,0.17433039170150177,1.7585639953613281,0.2614552974700928
data_ToNIoT.csv,DeepSVDD,QuantileTransformer,1,43.55548817732916,85.79995203751314,15.4413774255261,-0.06784841188397081,0.10500433902227364,0.7978021978021979,0.0562006502554575,6.123463869094849,0.0074651241302490234
data_ToNIoT.csv,IForest,QuantileTransformer,1,79.96324672452604,94.05823893535789,28.354741732713855,0.08681050987224123,0.33116468937364457,0.9405797101449276,0.2009599009134541,0.1420760154724121,0.11130452156066895
